Ligas,Equipo,Nombre,Dorsal,Edad,Nacionalidades,Valor de mercado,concat_id,matched_name,score,full_name
Primera RFEF G2,Malaga,Javier Aviles,9,26,Espana,300000,Primera RFEF G2-Malaga-Javier Aviles,Primera RFEF G2-Malaga-Javier Aviles Cortes,95,Primera RFEF G2-Malaga-Javier Aviles Cortes
Primera RFEF G2,Malaga,Haitam Abaida,-,21,"Marruecos, Espana",200000,Primera RFEF G2-Malaga-Haitam Abaida,Primera RFEF G2-Malaga-Haitam Abaida El Achhab,95,Primera RFEF G2-Malaga-Haitam Abaida El Achhab
Primera RFEF G2,Malaga,Antonio Cordero,26,17,Espana,200000,Primera RFEF G2-Malaga-Antonio Cordero,Primera RFEF G2-Malaga-Antonio Jose Cordero Campillo,95,Primera RFEF G2-Malaga-Antonio Jose Cordero Campillo
Primera RFEF G2,Malaga,Roberto Fernandez,19,21,Espana,600000,Primera RFEF G2-Malaga-Roberto Fernandez,Primera RFEF G2-Malaga-Roberto Fernandez Jaen,95,Primera RFEF G2-Malaga-Roberto Fernandez Jaen
Primera RFEF G2,Malaga,Dioni,17,34,Espana,500000,Primera RFEF G2-Malaga-Dioni,Primera RFEF G2-Malaga-Dionisio Emmanuel Villalba Rojano,90,Primera RFEF G2-Malaga-Dionisio Emmanuel Villalba Rojano
Primera RFEF G2,Castellon,Gonzalo Crettaz,1,24,"Argentina, Espana",300000,Primera RFEF G2-Castellon-Gonzalo Crettaz,Primera RFEF G2-Castellon-Gonzalo Alejandro Crettaz,95,Primera RFEF G2-Castellon-Gonzalo Alejandro Crettaz
Primera RFEF G2,Castellon,Daijiro Chirino,12,22,"Curazao, Paises Bajos",300000,Primera RFEF G2-Castellon-Daijiro Chirino,Primera RFEF G2-Castellon-Daijiro Florencio Chirino,95,Primera RFEF G2-Castellon-Daijiro Florencio Chirino
Primera RFEF G2,Castellon,Oscar Gil,14,28,Espana,300000,Primera RFEF G2-Castellon-Oscar Gil,Primera RFEF G2-Castellon-Oscar Gil Oses,95,Primera RFEF G2-Castellon-Oscar Gil Oses
Primera RFEF G2,Castellon,Iago Indias,18,28,Espana,250000,Primera RFEF G2-Castellon-Iago Indias,Primera RFEF G2-Castellon-Iago Indias Fernandez,95,Primera RFEF G2-Castellon-Iago Indias Fernandez
Primera RFEF G2,Castellon,Borja Granero,2,33,Espana,200000,Primera RFEF G2-Castellon-Borja Granero,Primera RFEF G2-Castellon-Borja Granero Ninerola,95,Primera RFEF G2-Castellon-Borja Granero Ninerola
Primera RFEF G2,Castellon,Alberto Jimenez,5,31,Espana,150000,Primera RFEF G2-Castellon-Alberto Jimenez,Primera RFEF G2-Castellon-Alberto Jimenez Benitez,95,Primera RFEF G2-Castellon-Alberto Jimenez Benitez
Primera RFEF G2,Castellon,Jozhua Vertrouwd,33,19,Paises Bajos,150000,Primera RFEF G2-Castellon-Jozhua Vertrouwd,Primera RFEF G2-Castellon-Jozhua Vertrouwd,100,Primera RFEF G2-Castellon-Jozhua Vertrouwd
Primera RFEF G2,Castellon,Manu Sanchez,16,27,Espana,500000,Primera RFEF G2-Castellon-Manu Sanchez,Primera RFEF G2-Castellon-Raul Sanchez Sanchez,90,Primera RFEF G2-Castellon-Raul Sanchez Sanchez
Primera RFEF G2,Castellon,Josep Calavera,23,24,Espana,400000,Primera RFEF G2-Castellon-Josep Calavera,Primera RFEF G2-Castellon-Josep Calavera Espinach,95,Primera RFEF G2-Castellon-Josep Calavera Espinach
Primera RFEF G2,Castellon,Albert Lottin,3,22,"Francia, Camerun",250000,Primera RFEF G2-Castellon-Albert Lottin,Primera RFEF G2-Castellon-Albert-Nicolas Lottin,95,Primera RFEF G2-Castellon-Albert-Nicolas Lottin
Primera RFEF G2,Castellon,Julio Gracia,8,26,Espana,200000,Primera RFEF G2-Castellon-Julio Gracia,Primera RFEF G2-Castellon-Julio Gracia Gallardo,95,Primera RFEF G2-Castellon-Julio Gracia Gallardo
Primera RFEF G2,Castellon,Haris Medunjanin,4,39,"Bosnia y Herzegovina, Paises Bajos",50000,Primera RFEF G2-Castellon-Haris Medunjanin,Primera RFEF G2-Castellon-Haris Medunjanin,100,Primera RFEF G2-Castellon-Haris Medunjanin
Primera RFEF G2,Castellon,Douglas Aurelio,11,24,"Brasil, Portugal",750000,Primera RFEF G2-Castellon-Douglas Aurelio,Primera RFEF G2-Castellon-Douglas Aurelio,100,Primera RFEF G2-Castellon-Douglas Aurelio
Primera RFEF G2,Castellon,Israel Suero,22,29,Espana,200000,Primera RFEF G2-Castellon-Israel Suero,Primera RFEF G2-Castellon-Israel Suero Fernandez,95,Primera RFEF G2-Castellon-Israel Suero Fernandez
Primera RFEF G2,Castellon,Nikita Iosifov,20,22,Rusia,600000,Primera RFEF G2-Castellon-Nikita Iosifov,Primera RFEF G2-Castellon-Nikita Iosifov,100,Primera RFEF G2-Castellon-Nikita Iosifov
Primera RFEF G2,Castellon,Raul Sanchez,10,26,Espana,400000,Primera RFEF G2-Castellon-Raul Sanchez,Primera RFEF G2-Castellon-Raul Sanchez Sanchez,95,Primera RFEF G2-Castellon-Raul Sanchez Sanchez
Primera RFEF G2,Castellon,Gervane Kastaneer,21,27,"Curazao, Paises Bajos",200000,Primera RFEF G2-Castellon-Gervane Kastaneer,Primera RFEF G2-Castellon-Gervane Zjandric Adonnis Kastaneer,95,Primera RFEF G2-Castellon-Gervane Zjandric Adonnis Kastaneer
Primera RFEF G2,Castellon,Mamadou Traore,15,21,Mali,50000,Primera RFEF G2-Castellon-Mamadou Traore,Primera RFEF G2-Castellon-Mamadou Traore,100,Primera RFEF G2-Castellon-Mamadou Traore
Primera RFEF G2,Castellon,Jesus de Miguel,9,27,Espana,500000,Primera RFEF G2-Castellon-Jesus de Miguel,Primera RFEF G2-Castellon-Jesus de Miguel Alameda,95,Primera RFEF G2-Castellon-Jesus de Miguel Alameda
Primera RFEF G2,Castellon,Lars Veldwijk,6,32,"Sudafrica, Paises Bajos",450000,Primera RFEF G2-Castellon-Lars Veldwijk,Primera RFEF G2-Castellon-Lars Veldwijk,100,Primera RFEF G2-Castellon-Lars Veldwijk
Primera RFEF G2,Atletico Madrid,Alejandro Iturbe,13,20,Espana,500000,Primera RFEF G2-Atletico Madrid-Alejandro Iturbe,Primera RFEF G2-Atletico Madrid II-Alejandro Iturbe Encabo,95,Primera RFEF G2-Atletico Madrid II-Alejandro Iturbe Encabo
Primera RFEF G2,Atletico Madrid,Antonio Gomis,1,20,Espana,150000,Primera RFEF G2-Atletico Madrid-Antonio Gomis,Primera RFEF G2-Atletico Madrid II-Antonio Gomis Aleman,95,Primera RFEF G2-Atletico Madrid II-Antonio Gomis Aleman
Primera RFEF G2,Atletico Madrid,Marco Moreno,3,23,Espana,300000,Primera RFEF G2-Atletico Madrid-Marco Moreno,Primera RFEF G2-Atletico Madrid II-Marco Moreno Ojeda,95,Primera RFEF G2-Atletico Madrid II-Marco Moreno Ojeda
Primera RFEF G2,Atletico Madrid,Mariano Gomez,4,25,Argentina,300000,Primera RFEF G2-Atletico Madrid-Mariano Gomez,Primera RFEF G2-Atletico Madrid II-Mariano Gomez,97,Primera RFEF G2-Atletico Madrid II-Mariano Gomez
Primera RFEF G2,Atletico Madrid,Ilias Kostis,5,21,"Grecia, Chipre",300000,Primera RFEF G2-Atletico Madrid-Ilias Kostis,Primera RFEF G2-Atletico Madrid II-Ilias Kostis,97,Primera RFEF G2-Atletico Madrid II-Ilias Kostis
Primera RFEF G2,Atletico Madrid,Redouane Halhal,2,21,"Marruecos, Francia",100000,Primera RFEF G2-Atletico Madrid-Redouane Halhal,Primera RFEF G2-Atletico Madrid II-Redouane Halhal,97,Primera RFEF G2-Atletico Madrid II-Redouane Halhal
Primera RFEF G2,Atletico Madrid,Daniel Martinez,15,19,Espana,100000,Primera RFEF G2-Atletico Madrid-Daniel Martinez,Primera RFEF G2-Atletico Madrid II-Daniel Martinez Moreno,95,Primera RFEF G2-Atletico Madrid II-Daniel Martinez Moreno
Primera RFEF G2,Atletico Madrid,Pablo Perez,22,22,Espana,200000,Primera RFEF G2-Atletico Madrid-Pablo Perez,Primera RFEF G2-Atletico Madrid II-Pablo Perez Rico,95,Primera RFEF G2-Atletico Madrid II-Pablo Perez Rico
Primera RFEF G2,Atletico Madrid,Joel Arumi,14,23,Espana,150000,Primera RFEF G2-Atletico Madrid-Joel Arumi,Primera RFEF G2-Atletico Madrid II-Joel Arumi Garcia,95,Primera RFEF G2-Atletico Madrid II-Joel Arumi Garcia
Primera RFEF G2,Atletico Madrid,Javier Bonar,27,18,Espana,500000,Primera RFEF G2-Atletico Madrid-Javier Bonar,Primera RFEF G2-Atletico Madrid II-Javier Bonar Franco,95,Primera RFEF G2-Atletico Madrid II-Javier Bonar Franco
Primera RFEF G2,Atletico Madrid,Assane Ndiaye,6,24,"Senegal, Espana",250000,Primera RFEF G2-Atletico Madrid-Assane Ndiaye,Primera RFEF G2-Atletico Madrid II-Assane Ndiaye Dione,95,Primera RFEF G2-Atletico Madrid II-Assane Ndiaye Dione
Primera RFEF G2,Atletico Madrid,Aitor Gismera,23,20,Espana,250000,Primera RFEF G2-Atletico Madrid-Aitor Gismera,Primera RFEF G2-Atletico Madrid II-Aitor Gismera Monge,95,Primera RFEF G2-Atletico Madrid II-Aitor Gismera Monge
Primera RFEF G2,Atletico Madrid,Sergio Guerrero,8,24,Espana,200000,Primera RFEF G2-Atletico Madrid-Sergio Guerrero,Primera RFEF G2-Atletico Madrid II-Sergio Guerrero Romero,95,Primera RFEF G2-Atletico Madrid II-Sergio Guerrero Romero
Primera RFEF G2,Atletico Madrid,Mario Maroto,20,20,Espana,200000,Primera RFEF G2-Atletico Madrid-Mario Maroto,Primera RFEF G2-Atletico Madrid II-Mario Maroto Arguello,95,Primera RFEF G2-Atletico Madrid II-Mario Maroto Arguello
Primera RFEF G2,Atletico Madrid,Alejandro Mestanza,19,19,Espana,200000,Primera RFEF G2-Atletico Madrid-Alejandro Mestanza,Primera RFEF G2-Atletico Madrid II-Alejandro Garcia Mestanza,95,Primera RFEF G2-Atletico Madrid II-Alejandro Garcia Mestanza
Primera RFEF G2,Atletico Madrid,Salim El Jebari,11,20,"Marruecos, Espana",300000,Primera RFEF G2-Atletico Madrid-Salim El Jebari,Primera RFEF G2-Atletico Madrid II-Salim El Jebari El Hannouni,95,Primera RFEF G2-Atletico Madrid II-Salim El Jebari El Hannouni
Primera RFEF G2,Atletico Madrid,Alex Calatrava,10,23,Espana,200000,Primera RFEF G2-Atletico Madrid-Alex Calatrava,Primera RFEF G2-Atletico Madrid II-Alex Calatrava Torrado,95,Primera RFEF G2-Atletico Madrid II-Alex Calatrava Torrado
Primera RFEF G2,Atletico Madrid,Adrian Nino,17,19,Espana,200000,Primera RFEF G2-Atletico Madrid-Adrian Nino,Primera RFEF G2-Atletico Madrid II-Adrian Nino Heredia,95,Primera RFEF G2-Atletico Madrid II-Adrian Nino Heredia
Primera RFEF G2,Linares Deportivo,Ernestas Juskevicius,1,24,Lituania,200000,Primera RFEF G2-Linares Deportivo-Ernestas Juskevicius,Primera RFEF G2-Linares Deportivo-Ernestas Juskevicius,100,Primera RFEF G2-Linares Deportivo-Ernestas Juskevicius
Primera RFEF G2,Linares Deportivo,Samuel Casado,13,27,Espana,200000,Primera RFEF G2-Linares Deportivo-Samuel Casado,Primera RFEF G2-Linares Deportivo-Samuel Casado Conde,95,Primera RFEF G2-Linares Deportivo-Samuel Casado Conde
Primera RFEF G2,Linares Deportivo,Angel Martinez,17,32,Espana,200000,Primera RFEF G2-Linares Deportivo-Angel Martinez,Primera RFEF G2-Linares Deportivo-Angel Martinez Ortega,95,Primera RFEF G2-Linares Deportivo-Angel Martinez Ortega
Primera RFEF G2,Linares Deportivo,Dani Perejon,18,24,Espana,200000,Primera RFEF G2-Linares Deportivo-Dani Perejon,Primera RFEF G2-Linares Deportivo-Daniel Perejon Cera,93,Primera RFEF G2-Linares Deportivo-Daniel Perejon Cera
Primera RFEF G2,Linares Deportivo,Jannick Buyla,20,25,"Guinea Ecuatorial, Espana",250000,Primera RFEF G2-Linares Deportivo-Jannick Buyla,Primera RFEF G2-Linares Deportivo-Jannick Buyla Sam,96,Primera RFEF G2-Linares Deportivo-Jannick Buyla Sam
Primera RFEF G2,Linares Deportivo,Javier Rentero,5,22,Espana,200000,Primera RFEF G2-Linares Deportivo-Javier Rentero,Primera RFEF G2-Linares Deportivo-Javier Rentero Barbera,95,Primera RFEF G2-Linares Deportivo-Javier Rentero Barbera
Primera RFEF G2,Linares Deportivo,Javi Duarte,15,26,Espana,200000,Primera RFEF G2-Linares Deportivo-Javi Duarte,Primera RFEF G2-Linares Deportivo-Javier Duarte Egea,93,Primera RFEF G2-Linares Deportivo-Javier Duarte Egea
Primera RFEF G2,Linares Deportivo,Alberto Moreno,6,21,Espana,150000,Primera RFEF G2-Linares Deportivo-Alberto Moreno,Primera RFEF G2-Linares Deportivo-Alberto Moreno Rebanal,95,Primera RFEF G2-Linares Deportivo-Alberto Moreno Rebanal
Primera RFEF G2,Linares Deportivo,Miguel Carrillo,30,19,Espana,50000,Primera RFEF G2-Linares Deportivo-Miguel Carrillo,Primera RFEF G2-Linares Deportivo-Miguel Carrillo Canizares,95,Primera RFEF G2-Linares Deportivo-Miguel Carrillo Canizares
Primera RFEF G2,Linares Deportivo,Miguel Berlanga,11,23,Espana,100000,Primera RFEF G2-Linares Deportivo-Miguel Berlanga,Primera RFEF G2-Linares Deportivo-Miguel Berlanga Petisco,95,Primera RFEF G2-Linares Deportivo-Miguel Berlanga Petisco
Primera RFEF G2,Linares Deportivo,Alvaro Vazquez,9,32,Espana,150000,Primera RFEF G2-Linares Deportivo-Alvaro Vazquez,Primera RFEF G2-Linares Deportivo-Alvaro Vazquez Garcia,95,Primera RFEF G2-Linares Deportivo-Alvaro Vazquez Garcia
Primera RFEF G2,Linares Deportivo,Samuel Corral,14,31,Espana,150000,Primera RFEF G2-Linares Deportivo-Samuel Corral,Primera RFEF G2-Linares Deportivo-Samuel Corral Valero,95,Primera RFEF G2-Linares Deportivo-Samuel Corral Valero
Primera RFEF G2,San Fernando CD,Diego Fuoli,1,26,Espana,200000,Primera RFEF G2-San Fernando CD-Diego Fuoli,Primera RFEF G2-San Fernando CD-Diego Licinio Lazaro Fuoli,95,Primera RFEF G2-San Fernando CD-Diego Licinio Lazaro Fuoli
Primera RFEF G2,San Fernando CD,Manuel Farrando,4,28,"Espana, Argentina",250000,Primera RFEF G2-San Fernando CD-Manuel Farrando,Primera RFEF G2-San Fernando CD-Manuel Farrando Stiepovich,95,Primera RFEF G2-San Fernando CD-Manuel Farrando Stiepovich
Primera RFEF G2,San Fernando CD,Jose Carlos Ramirez,23,27,Espana,250000,Primera RFEF G2-San Fernando CD-Jose Carlos Ramirez,Primera RFEF G2-San Fernando CD-Jose Carlos Ramirez Suarez,95,Primera RFEF G2-San Fernando CD-Jose Carlos Ramirez Suarez
Primera RFEF G2,San Fernando CD,Carlos Blanco,5,28,Espana,200000,Primera RFEF G2-San Fernando CD-Carlos Blanco,Primera RFEF G2-San Fernando CD-Carlos Blanco Moreno,95,Primera RFEF G2-San Fernando CD-Carlos Blanco Moreno
Primera RFEF G2,San Fernando CD,Victor Ruiz,15,28,Espana,200000,Primera RFEF G2-San Fernando CD-Victor Ruiz,Primera RFEF G2-San Fernando CD-Victor Jose Ruiz Ramos,95,Primera RFEF G2-San Fernando CD-Victor Jose Ruiz Ramos
Primera RFEF G2,San Fernando CD,Luis Ruiz,3,31,Espana,200000,Primera RFEF G2-San Fernando CD-Luis Ruiz,Primera RFEF G2-San Fernando CD-Luis Ruiz Sayago,95,Primera RFEF G2-San Fernando CD-Luis Ruiz Sayago
Primera RFEF G2,San Fernando CD,Angel Lopez,12,21,Espana,150000,Primera RFEF G2-San Fernando CD-Angel Lopez,Primera RFEF G2-San Fernando CD-Angel Lopez Ramon,95,Primera RFEF G2-San Fernando CD-Angel Lopez Ramon
Primera RFEF G2,San Fernando CD,David Ramos,10,26,Espana,250000,Primera RFEF G2-San Fernando CD-David Ramos,Primera RFEF G2-San Fernando CD-David Ramos Guillen,95,Primera RFEF G2-San Fernando CD-David Ramos Guillen
Primera RFEF G2,San Fernando CD,Dani Molina,6,27,Espana,200000,Primera RFEF G2-San Fernando CD-Dani Molina,Primera RFEF G2-San Fernando CD-Daniel Molina Orta,92,Primera RFEF G2-San Fernando CD-Daniel Molina Orta
Primera RFEF G2,San Fernando CD,Alfonso Martin,8,29,Espana,150000,Primera RFEF G2-San Fernando CD-Alfonso Martin,Primera RFEF G2-San Fernando CD-Alfonso Martin Castillo,95,Primera RFEF G2-San Fernando CD-Alfonso Martin Castillo
Primera RFEF G2,San Fernando CD,Francesc Fullana,14,34,Espana,150000,Primera RFEF G2-San Fernando CD-Francesc Fullana,Primera RFEF G2-San Fernando CD-Francesc Fullana Ginard,95,Primera RFEF G2-San Fernando CD-Francesc Fullana Ginard
Primera RFEF G2,San Fernando CD,Unai Naveira,18,22,Espana,100000,Primera RFEF G2-San Fernando CD-Unai Naveira,Primera RFEF G2-San Fernando CD-Unai Naveira Talavera,95,Primera RFEF G2-San Fernando CD-Unai Naveira Talavera
Primera RFEF G2,San Fernando CD,Yerai Davila,25,20,Espana,50000,Primera RFEF G2-San Fernando CD-Yerai Davila,Primera RFEF G2-San Fernando CD-Yerai Davila Fuentes,95,Primera RFEF G2-San Fernando CD-Yerai Davila Fuentes
Primera RFEF G2,San Fernando CD,Nahuel Arroyo,21,28,Espana,150000,Primera RFEF G2-San Fernando CD-Nahuel Arroyo,Primera RFEF G2-San Fernando CD-Nahuel Arroyo Mazorra,95,Primera RFEF G2-San Fernando CD-Nahuel Arroyo Mazorra
Primera RFEF G2,San Fernando CD,Jonathan Biabiany,7,35,"Francia, Guadalupe",400000,Primera RFEF G2-San Fernando CD-Jonathan Biabiany,Primera RFEF G2-San Fernando CD-Jonathan Ludovic Biabiany,95,Primera RFEF G2-San Fernando CD-Jonathan Ludovic Biabiany
Primera RFEF G2,San Fernando CD,Pau Martinez,19,23,Espana,300000,Primera RFEF G2-San Fernando CD-Pau Martinez,Primera RFEF G2-San Fernando CD-Pau Martinez Gil,96,Primera RFEF G2-San Fernando CD-Pau Martinez Gil
Primera RFEF G2,San Fernando CD,Cristian Herrera,16,29,Espana,250000,Primera RFEF G2-San Fernando CD-Cristian Herrera,Primera RFEF G2-San Fernando CD-Cristian Herrera i Fontanella,95,Primera RFEF G2-San Fernando CD-Cristian Herrera i Fontanella
Primera RFEF G2,San Fernando CD,Dani Aquino,11,33,"Espana, Argentina",250000,Primera RFEF G2-San Fernando CD-Dani Aquino,Primera RFEF G2-San Fernando CD-Daniel Aquino Pintos,91,Primera RFEF G2-San Fernando CD-Daniel Aquino Pintos
Primera RFEF G2,San Fernando CD,Marcelo dos Santos,9,26,Brasil,150000,Primera RFEF G2-San Fernando CD-Marcelo dos Santos,Primera RFEF G2-San Fernando CD-Marcelo Ribeiro dos Santos,95,Primera RFEF G2-San Fernando CD-Marcelo Ribeiro dos Santos
Primera RFEF G2,Intercity,Gaizka Campos,13,26,Espana,150000,Primera RFEF G2-Intercity-Gaizka Campos,Primera RFEF G2-Intercity-Gaizka Campos Bahillo,95,Primera RFEF G2-Intercity-Gaizka Campos Bahillo
Primera RFEF G2,Intercity,Manu Herrera,1,42,Espana,50000,Primera RFEF G2-Intercity-Manu Herrera,Primera RFEF G2-Intercity-Manuel Herrera Yague,90,Primera RFEF G2-Intercity-Manuel Herrera Yague
Primera RFEF G2,Intercity,Alvaro Perez,15,28,Espana,250000,Primera RFEF G2-Intercity-Alvaro Perez,Primera RFEF G2-Intercity-Alvaro Perez Duran,95,Primera RFEF G2-Intercity-Alvaro Perez Duran
Primera RFEF G2,Intercity,Vadik Murria,14,22,"Espana, Rusia",200000,Primera RFEF G2-Intercity-Vadik Murria,Primera RFEF G2-Intercity-Vadik Murria Soriano,95,Primera RFEF G2-Intercity-Vadik Murria Soriano
Primera RFEF G2,Intercity,Mikel Mendibe,20,22,Espana,150000,Primera RFEF G2-Intercity-Mikel Mendibe,Primera RFEF G2-Intercity-Mikel Mendibe Garrogerrikaetxebarria,90,Primera RFEF G2-Intercity-Mikel Mendibe Garrogerrikaetxebarria
Primera RFEF G2,Intercity,Diego Camara,22,25,Espana,150000,Primera RFEF G2-Intercity-Diego Camara,Primera RFEF G2-Intercity-Diego Camara Calleja,95,Primera RFEF G2-Intercity-Diego Camara Calleja
Primera RFEF G2,Intercity,Cristo Romero,3,23,Espana,250000,Primera RFEF G2-Intercity-Cristo Romero,Primera RFEF G2-Intercity-Cristo Jesus Romero Gomez,95,Primera RFEF G2-Intercity-Cristo Jesus Romero Gomez
Primera RFEF G2,Intercity,Guillem Jaime,2,25,Espana,250000,Primera RFEF G2-Intercity-Guillem Jaime,Primera RFEF G2-Intercity-Guillem Jaime Serrano,95,Primera RFEF G2-Intercity-Guillem Jaime Serrano
Primera RFEF G2,Intercity,Eneko Undabarrena,4,31,Espana,300000,Primera RFEF G2-Intercity-Eneko Undabarrena,Primera RFEF G2-Intercity-Eneko Undabarrena Ubillos,95,Primera RFEF G2-Intercity-Eneko Undabarrena Ubillos
Primera RFEF G2,Intercity,Martin Bellotti,5,22,"Argentina, Italia",100000,Primera RFEF G2-Intercity-Martin Bellotti,Primera RFEF G2-Intercity-Martin Bellotti,100,Primera RFEF G2-Intercity-Martin Bellotti
Primera RFEF G2,Intercity,Alessandro Burlamaqui,21,22,"Peru, Espana",50000,Primera RFEF G2-Intercity-Alessandro Burlamaqui,Primera RFEF G2-Intercity-Alessandro Burlamaqui Apaolaza,95,Primera RFEF G2-Intercity-Alessandro Burlamaqui Apaolaza
Primera RFEF G2,Intercity,Oriol Soldevila,7,22,Espana,250000,Primera RFEF G2-Intercity-Oriol Soldevila,Primera RFEF G2-Intercity-Oriol Soldevila Puig,95,Primera RFEF G2-Intercity-Oriol Soldevila Puig
Primera RFEF G2,Intercity,Aaron Pinan,23,26,Espana,250000,Primera RFEF G2-Intercity-Aaron Pinan,Primera RFEF G2-Intercity-Aaron Pinan de la Fuente,95,Primera RFEF G2-Intercity-Aaron Pinan de la Fuente
Primera RFEF G2,Intercity,Pol Roige,11,30,Espana,250000,Primera RFEF G2-Intercity-Pol Roige,Primera RFEF G2-Intercity-Pol Roige Rodriguez,95,Primera RFEF G2-Intercity-Pol Roige Rodriguez
Primera RFEF G2,Intercity,Simon Moreno,17,26,Espana,300000,Primera RFEF G2-Intercity-Simon Moreno,Primera RFEF G2-Intercity-Simon Moreno Barroso,95,Primera RFEF G2-Intercity-Simon Moreno Barroso
Primera RFEF G2,Intercity,Emilio Nsue,8,34,"Guinea Ecuatorial, Espana",250000,Primera RFEF G2-Intercity-Emilio Nsue,Primera RFEF G2-Intercity-Emilio Nsue Lopez,95,Primera RFEF G2-Intercity-Emilio Nsue Lopez
Primera RFEF G2,Real Murcia,Gianni Cassaro,24,31,"Espana, Italia",100000,Primera RFEF G2-Real Murcia-Gianni Cassaro,Primera RFEF G2-Real Murcia-Ian Cassaro Usart,90,Primera RFEF G2-Real Murcia-Ian Cassaro Usart
Primera RFEF G2,Real Murcia,Marcos Mauro,4,33,"Argentina, Espana",300000,Primera RFEF G2-Real Murcia-Marcos Mauro,Primera RFEF G2-Real Murcia-Marcos Mauro Lopez Gutierrez,95,Primera RFEF G2-Real Murcia-Marcos Mauro Lopez Gutierrez
Primera RFEF G2,Real Murcia,Alberto Gonzalez,6,30,Espana,250000,Primera RFEF G2-Real Murcia-Alberto Gonzalez,Primera RFEF G2-Real Murcia-Alberto Gonzalez Marin,95,Primera RFEF G2-Real Murcia-Alberto Gonzalez Marin
Primera RFEF G2,Real Murcia,Victor Rofino,16,21,"Espana, Guinea-Bissau",150000,Primera RFEF G2-Real Murcia-Victor Rofino,Primera RFEF G2-Real Murcia-Victor Rofino Gordo,95,Primera RFEF G2-Real Murcia-Victor Rofino Gordo
Primera RFEF G2,Real Murcia,Andres Lopez,15,21,Espana,50000,Primera RFEF G2-Real Murcia-Andres Lopez,Primera RFEF G2-Real Murcia-Andres Lopez Carmona,95,Primera RFEF G2-Real Murcia-Andres Lopez Carmona
Primera RFEF G2,Real Murcia,Jose Ruiz,2,33,Espana,200000,Primera RFEF G2-Real Murcia-Jose Ruiz,Primera RFEF G2-Real Murcia-Jose Miguel Ruiz del Amo,95,Primera RFEF G2-Real Murcia-Jose Miguel Ruiz del Amo
Primera RFEF G2,Real Murcia,Enol Coto,22,22,Espana,100000,Primera RFEF G2-Real Murcia-Enol Coto,Primera RFEF G2-Real Murcia-Enol Coto Serrano,95,Primera RFEF G2-Real Murcia-Enol Coto Serrano
Primera RFEF G2,Real Murcia,Martin Svidersky,26,21,Eslovaquia,500000,Primera RFEF G2-Real Murcia-Martin Svidersky,Primera RFEF G2-Real Murcia-Martin Svidersky,100,Primera RFEF G2-Real Murcia-Martin Svidersky
Primera RFEF G2,Real Murcia,Sabit Abdulai,5,24,Ghana,200000,Primera RFEF G2-Real Murcia-Sabit Abdulai,Primera RFEF G2-Real Murcia-Sabit Abdulai,100,Primera RFEF G2-Real Murcia-Sabit Abdulai
Primera RFEF G2,Real Murcia,Pablo Larrea,8,30,Espana,200000,Primera RFEF G2-Real Murcia-Pablo Larrea,Primera RFEF G2-Real Murcia-Pablo Guido Larrea Gambara,95,Primera RFEF G2-Real Murcia-Pablo Guido Larrea Gambara
Primera RFEF G2,Real Murcia,Tomas Pina,21,36,Espana,150000,Primera RFEF G2-Real Murcia-Tomas Pina,Primera RFEF G2-Real Murcia-Tomas Pina Isla,95,Primera RFEF G2-Real Murcia-Tomas Pina Isla
Primera RFEF G2,Real Murcia,Imanol Alonso,23,22,Espana,100000,Primera RFEF G2-Real Murcia-Imanol Alonso,Primera RFEF G2-Real Murcia-Imanol Alonso Jimenez,95,Primera RFEF G2-Real Murcia-Imanol Alonso Jimenez
Primera RFEF G2,Real Murcia,Lorenzo Buron,10,29,Espana,200000,Primera RFEF G2-Real Murcia-Lorenzo Buron,Primera RFEF G2-Real Murcia-Lorenzo Buron Aranda,95,Primera RFEF G2-Real Murcia-Lorenzo Buron Aranda
Primera RFEF G2,Real Murcia,Pedro Leon,14,37,Espana,500000,Primera RFEF G2-Real Murcia-Pedro Leon,Primera RFEF G2-Real Murcia-Pedro Leon Sanchez Gil,95,Primera RFEF G2-Real Murcia-Pedro Leon Sanchez Gil
Primera RFEF G2,Real Murcia,Carlos Rojas,18,21,"Espana, Colombia",100000,Primera RFEF G2-Real Murcia-Carlos Rojas,Primera RFEF G2-Real Murcia-Carlos Humberto Rojas Mosquera,95,Primera RFEF G2-Real Murcia-Carlos Humberto Rojas Mosquera
Primera RFEF G2,Real Murcia,Jose Angel Carrillo,11,30,"Espana, Filipinas",400000,Primera RFEF G2-Real Murcia-Jose Angel Carrillo,Primera RFEF G2-Real Murcia-Jose Angel Carrillo Casamayor,95,Primera RFEF G2-Real Murcia-Jose Angel Carrillo Casamayor
